ID_CRIPTO,Soma de NR_POSICAO_RANK,DS_SIGLA_ATIVO,NM_ATIVO,Soma de QT_EM_CIRCULACAO,Soma de QT_MAXIMA_EMISSAO,Soma de VL_CAPITALIZACAO_MERCADO,Soma de VL_VOLUME_24H,Soma de VL_PRECO_ATUAL,Soma de PC_VARIACAO_24H,Soma de VL_PRECO_MEDIO_24H,LINK_EXPLORADOR,DT_CONSULTA_CRYPTO,ID_EXCHANGE,ID_ATIVO_BASE,ID_ATIVO_COTACAO,SIGLA_ATIVO_BASE,SIGLA_ATIVO_COTACAO,Soma de VL_PRECO_MERCADO,Soma de VL_VOLUME_24H_MERCADO,Soma de PC_VOLUME_MERCADO,DT_CONSULTA_MARKET,Soma de BTC_PRECO,BTC_DATA_HORA,Soma de ETH_PRECO,ETH_DATA_HORA,Soma de BNB_PRECO,BNB_DATA_HORA
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,bitcoin,tether,BTC,USDT,"$82555,05","$396169046,01","7,49%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,bitcoin,united-states-dollar,BTC,USD,"$82554,50","$8975312,39","0,17%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,bitcoin,usd-coin,BTC,USDC,"$82566,00","$18414347,83","0,35%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,ethereum,bitcoin,ETH,BTC,"$82512,99","$5674976,73","0,11%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,litecoin,bitcoin,LTC,BTC,"$82624,04","$1535172,16","0,03%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,OKX,solana,bitcoin,SOL,BTC,"$82574,82","$4699485,83","0,09%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,PIONEX,bitcoin,tether,BTC,USDT,"$82547,81","$678124250,82","12,83%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,PIONEX,ethereum,bitcoin,ETH,BTC,"$82569,21","$1879385,55","0,04%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844168,00","21000000,00","$1637747911194,31","$5286223435,19","$82530,44","0,03%","$82887,21",https://blockchain.info/,2025-03-30 18:02:49,ProBit,bitcoin,tether,BTC,USDT,"$82596,43","$38316558,86","0,72%",2025-03-30 18:15:00,"$82541,1",2025-03-30 18:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19843712,00","21000000,00","$1638022816427,24","$7670500233,78","$82546,19","-1,49%","$83428,22",https://blockchain.info/,2025-03-29 15:49:16,,,,,,,,,,"$82317,52",2025-03-29 15:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19843837,00","21000000,00","$1638111415322,39","$6698374197,11","$82550,13","-2,35%","$83044,74",https://blockchain.info/,2025-03-29 21:50:13,,,,,,,,,,"$82609,77",2025-03-29 21:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,AscendEX (Bitmax),bitcoin,tether,BTC,USDT,"$82498,80","$471274665,77","8,79%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bibox,bitcoin,tether,BTC,USDT,"$82502,52","$3866453,13","0,07%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BigONE,bitcoin,tether,BTC,USDT,"$82497,70","$82350085,98","1,54%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bilaxy,bitcoin,tether,BTC,USDT,"$82554,90","$16589261,04","0,31%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,avalanche,bitcoin,AVAX,BTC,"$82727,99","$885098,31","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,binance-coin,bitcoin,BNB,BTC,"$82568,80","$5617723,98","0,11%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,bitcoin,brazilian-real,BTC,BRL,"$83198,53","$5566853,88","0,10%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,bitcoin,euro,BTC,EUR,"$82988,46","$9364375,96","0,17%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,bitcoin,tether,BTC,USDT,"$82497,70","$716351621,60","13,36%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,bitcoin,usd-coin,BTC,USDC,"$82503,98","$128890887,36","2,40%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,cardano,bitcoin,ADA,BTC,"$82682,01","$1890394,42","0,04%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,chainlink,bitcoin,LINK,BTC,"$82625,03","$783875,44","0,01%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,dogecoin,bitcoin,DOGE,BTC,"$82933,36","$3541895,73","0,07%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,eos,bitcoin,EOS,BTC,"$82784,75","$1005189,33","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,ethereum,bitcoin,ETH,BTC,"$82557,41","$51561356,54","0,96%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,hedera-hashgraph,bitcoin,HBAR,BTC,"$82650,04","$755133,83","0,01%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,litecoin,bitcoin,LTC,BTC,"$82476,88","$827664,38","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,solana,bitcoin,SOL,BTC,"$82610,75","$11015172,40","0,21%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,sui,bitcoin,SUI,BTC,"$82645,00","$2424799,16","0,05%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,tron,bitcoin,TRX,BTC,"$82276,60","$935068,26","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,wrapped-bitcoin,bitcoin,WBTC,BTC,"$82572,63","$4917905,38","0,09%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance,xrp,bitcoin,XRP,BTC,"$82591,59","$8342653,52","0,16%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance.US,bitcoin,tether,BTC,USDT,"$82515,27","$788339,38","0,01%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Binance.US,bitcoin,usd-coin,BTC,USDC,"$82477,32","$816397,63","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitbank,bitcoin,japanese-yen,BTC,JPY,"$82590,54","$10547596,41","0,20%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitfinex,bitcoin,tether,BTC,USDT,"$82488,72","$5894544,65","0,11%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitfinex,bitcoin,united-states-dollar,BTC,USD,"$82701,00","$49229113,02","0,92%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITGET,bitcoin,tether,BTC,USDT,"$82493,17","$295568335,81","5,51%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITGET,bitcoin,usd-coin,BTC,USDC,"$82494,05","$33391007,73","0,62%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITGET,ethereum,bitcoin,ETH,BTC,"$82557,41","$852873,16","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitkub,bitcoin,thai-baht,BTC,THB,"$84233,67","$2963529,93","0,06%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITMART,bitcoin,tether,BTC,USDT,"$82455,56","$168512142,67","3,14%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITMART,bitmart-token,bitcoin,BMX,BTC,"$82545,75","$1190826,34","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITMART,monero,bitcoin,XMR,BTC,"$82353,77","$1803523,48","0,03%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BITMART,solana,bitcoin,SOL,BTC,"$82751,65","$1184018,34","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitstamp,bitcoin,british-pound-sterling,BTC,GBP,"$82557,08","$1638216,86","0,03%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitstamp,bitcoin,euro,BTC,EUR,"$82895,23","$6887727,79","0,13%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitstamp,bitcoin,united-states-dollar,BTC,USD,"$82462,00","$51455014,02","0,96%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Bitstamp,bitcoin,usd-coin,BTC,USDC,"$82441,00","$944438,11","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BTCMarket,bitcoin,australian-dollar,BTC,AUD,"$82769,92","$1187650,22","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BTCTurk,bitcoin,tether,BTC,USDT,"$82439,74","$776239,77","0,01%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BTCTurk,bitcoin,turkish-lira,BTC,TRY,"$83567,90","$1150642,13","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BYBIT,bitcoin,tether,BTC,USDT,"$82506,42","$400727083,92","7,48%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BYBIT,bitcoin,usd-coin,BTC,USDC,"$82490,00","$19997396,47","0,37%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BYBIT,ethereum,bitcoin,ETH,BTC,"$82538,63","$7967470,21","0,15%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BYBIT,solana,bitcoin,SOL,BTC,"$82740,80","$1858737,27","0,03%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,BYBIT,xrp,bitcoin,XRP,BTC,"$82623,43","$2056673,53","0,04%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,aave,bitcoin,AAVE,BTC,"$82233,83","$1097901,06","0,02%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,bitcoin,british-pound-sterling,BTC,GBP,"$82430,01","$7157387,23","0,13%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,bitcoin,euro,BTC,EUR,"$82906,73","$14463366,47","0,27%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,bitcoin,tether,BTC,USDT,"$82391,41","$7880299,18","0,15%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,bitcoin,united-states-dollar,BTC,USD,"$82416,93","$172360525,67","3,22%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,ethereum,bitcoin,ETH,BTC,"$82594,98","$3033246,96","0,06%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Coinbase Pro,solana,bitcoin,SOL,BTC,"$82816,84","$1478107,90","0,03%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,coincheck,bitcoin,japanese-yen,BTC,JPY,"$82621,40","$26040451,29","0,49%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Crypto.com Exchange,bitcoin,tether,BTC,USDT,"$82481,01","$323942145,64","6,04%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Dex-Trade,bitcoin,tether,BTC,USDT,"$82377,77","$28831555,10","0,54%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Dex-Trade,bitcoin,usd-coin,BTC,USDC,"$82526,00","$2793972,53","0,05%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,DigiFinex,bitcoin,tether,BTC,USDT,"$82506,44","$211305802,62","3,94%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,DigiFinex,bitcoin,usd-coin,BTC,USDC,"$82480,29","$7861851,33","0,15%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Exmo,bitcoin,euro,BTC,EUR,"$82832,50","$1737250,02","0,03%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Exmo,bitcoin,tether,BTC,USDT,"$82476,84","$6768204,32","0,13%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Exmo,bitcoin,ukrainian-hryvnia,BTC,UAH,"$87237,87","$6792629,69","0,13%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Exmo,bitcoin,united-states-dollar,BTC,USD,"$84134,65","$3087200,47","0,06%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Gate,bitcoin,tether,BTC,USDT,"$82496,42","$113685864,54","2,12%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Gemini,bitcoin,united-states-dollar,BTC,USD,"$82474,65","$8235815,53","0,15%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,HitBTC,bitcoin,tether,BTC,USDT,"$82403,11","$29609574,04","0,55%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,HitBTC,bitcoin,usd-coin,BTC,USDC,"$82466,28","$5877214,87","0,11%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
bitcoin,1,BTC,Bitcoin,"19844146,00","21000000,00","$1638495438661,68","$5418384580,74","$82568,20","0,25%","$82865,43",https://blockchain.info/,2025-03-30 17:02:45,Huobi,bitcoin,tether,BTC,USDT,"$82570,10","$168559456,07","3,14%",2025-03-30 17:14:48,"$82547,07",2025-03-30 17:00:00,,,,
